select t.INDEX_NAME || '|' ||
       t.INDEX_TYPE || '|' ||
	   t.TABLE_NAME || '|' ||
	   t.VISIBILITY || '|' ||
       t.UNIQUENESS || '|' ||
	   t.STATUS
from DBA_INDEXES t
where t.OWNER = '&schema';
&schema: ARISADM
SYS_IL0000109985C00012$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109985C00013$$|LOB|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013726|NORMAL|BO_FI_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00004$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00005$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00006$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00007$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00008$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00009$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00010$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00011$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00012$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109963C00013$$|LOB|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_C0013723|NORMAL|BO_FI_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00004$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00005$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00006$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00007$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00008$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00009$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00010$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00011$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00012$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109941C00013$$|LOB|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_C0013720|NORMAL|BO_FI_BORULES|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00004$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00005$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00006$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00007$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00008$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00009$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00010$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00011$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00012$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109919C00013$$|LOB|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_C0013717|NORMAL|BO_FI_BOGO|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00004$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00005$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00006$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00007$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00008$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00009$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00010$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00011$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00012$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109897C00013$$|LOB|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_C0013714|NORMAL|BO_FI_ANALYSISTEMPLATE|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00004$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00005$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00006$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00007$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00008$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00009$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00010$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00011$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00012$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109875C00013$$|LOB|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_C0013711|NORMAL|BO_FI_AITREESUBJECT|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00004$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00005$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00006$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00007$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00008$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00009$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00010$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00011$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00012$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_IL0000109853C00013$$|LOB|BO_FI_AI|VISIBLE|UNIQUE|VALID
SYS_C0013708|NORMAL|BO_FI_AI|VISIBLE|UNIQUE|VALID
IDX_BO_CHARTSHEET_B|NORMAL|BO_CHARTSHEET|VISIBLE|NONUNIQUE|VALID
IDX_BO_CHARTSHEET_WA|NORMAL|BO_CHARTSHEET|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109849C00004$$|LOB|BO_CHARTSHEET|VISIBLE|UNIQUE|VALID
SYS_C0013705|NORMAL|BO_CHARTSHEET|VISIBLE|UNIQUE|VALID
IDX_BO_CHARTKPIDEF_B|NORMAL|BO_CHARTKPIDEF|VISIBLE|NONUNIQUE|VALID
IDX_BO_CHARTKPIDEF_WA|NORMAL|BO_CHARTKPIDEF|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109845C00004$$|LOB|BO_CHARTKPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013703|NORMAL|BO_CHARTKPIDEF|VISIBLE|UNIQUE|VALID
IDX_BO_CHARTAITREESUB_B|NORMAL|BO_CHARTAITREESUB|VISIBLE|NONUNIQUE|VALID
IDX_BO_CHARTAITREESUB_WA|NORMAL|BO_CHARTAITREESUB|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109841C00004$$|LOB|BO_CHARTAITREESUB|VISIBLE|UNIQUE|VALID
SYS_C0013701|NORMAL|BO_CHARTAITREESUB|VISIBLE|UNIQUE|VALID
IDX_BO_CHART_B|NORMAL|BO_CHART|VISIBLE|NONUNIQUE|VALID
IDX_BO_CHART_WA|NORMAL|BO_CHART|VISIBLE|NONUNIQUE|VALID
SYS_IL0000109837C00004$$|LOB|BO_CHART|VISIBLE|UNIQUE|VALID
SYS_C0013699|NORMAL|BO_CHART|VISIBLE|UNIQUE|VALID
SYS_IL0000109809C00006$$|LOB|BO_B_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013685|NORMAL|BO_B_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109805C00006$$|LOB|BO_B_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013681|NORMAL|BO_B_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109801C00006$$|LOB|BO_B_TOPLEVELTREESUBS|VISIBLE|UNIQUE|VALID
SYS_C0013677|NORMAL|BO_B_TOPLEVELTREESUBS|VISIBLE|UNIQUE|VALID
SYS_IL0000109797C00006$$|LOB|BO_B_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013673|NORMAL|BO_B_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109793C00006$$|LOB|BO_B_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013669|NORMAL|BO_B_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109789C00006$$|LOB|BO_B_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0013665|NORMAL|BO_B_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109785C00006$$|LOB|BO_B_STYLE|VISIBLE|UNIQUE|VALID
SYS_C0013661|NORMAL|BO_B_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109781C00006$$|LOB|BO_B_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_C0013657|NORMAL|BO_B_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109777C00006$$|LOB|BO_B_SHEETSETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013653|NORMAL|BO_B_SHEETSETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109773C00006$$|LOB|BO_B_SHEET|VISIBLE|UNIQUE|VALID
SYS_C0013649|NORMAL|BO_B_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109769C00006$$|LOB|BO_B_SETMEMBER|VISIBLE|UNIQUE|VALID
SYS_C0013645|NORMAL|BO_B_SETMEMBER|VISIBLE|UNIQUE|VALID
SYS_IL0000109765C00006$$|LOB|BO_B_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013641|NORMAL|BO_B_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109761C00006$$|LOB|BO_B_SETDEF|VISIBLE|UNIQUE|VALID
SYS_C0013637|NORMAL|BO_B_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109757C00006$$|LOB|BO_B_SAVEPOINTCXN|VISIBLE|UNIQUE|VALID
SYS_C0013633|NORMAL|BO_B_SAVEPOINTCXN|VISIBLE|UNIQUE|VALID
SYS_IL0000109753C00006$$|LOB|BO_B_RATIONODECXN|VISIBLE|UNIQUE|VALID
SYS_C0013629|NORMAL|BO_B_RATIONODECXN|VISIBLE|UNIQUE|VALID
SYS_IL0000109749C00006$$|LOB|BO_B_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_C0013625|NORMAL|BO_B_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109745C00006$$|LOB|BO_B_NRMRTNDTRSUBCXN|VISIBLE|UNIQUE|VALID
SYS_C0013621|NORMAL|BO_B_NRMRTNDTRSUBCXN|VISIBLE|UNIQUE|VALID
SYS_IL0000109741C00006$$|LOB|BO_B_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_C0013617|NORMAL|BO_B_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109737C00006$$|LOB|BO_B_KPIDEFUSERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013613|NORMAL|BO_B_KPIDEFUSERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109733C00006$$|LOB|BO_B_KPIDEFTREESUBCON|VISIBLE|UNIQUE|VALID
SYS_C0013609|NORMAL|BO_B_KPIDEFTREESUBCON|VISIBLE|UNIQUE|VALID
SYS_IL0000109729C00006$$|LOB|BO_B_KPIDEFSYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013605|NORMAL|BO_B_KPIDEFSYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109725C00006$$|LOB|BO_B_KPIDEFKPIGRPCONN|VISIBLE|UNIQUE|VALID
SYS_C0013601|NORMAL|BO_B_KPIDEFKPIGRPCONN|VISIBLE|UNIQUE|VALID
SYS_IL0000109721C00006$$|LOB|BO_B_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_C0013597|NORMAL|BO_B_KPIDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109717C00006$$|LOB|BO_B_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013593|NORMAL|BO_B_INSTANCEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00005$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00006$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00007$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00008$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00009$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00010$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00011$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00012$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00013$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109695C00014$$|LOB|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_C0013589|NORMAL|BO_B_FI_USERTYPE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00005$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00006$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00007$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00008$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00009$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00010$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00011$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00012$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00013$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109673C00014$$|LOB|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_C0013585|NORMAL|BO_B_FI_USERBASE|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00005$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00006$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00007$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00008$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00009$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00010$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00011$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00012$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00013$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109651C00014$$|LOB|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_C0013581|NORMAL|BO_B_FI_TEMPLATEFOLDER|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00005$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00006$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00007$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00008$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00009$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00010$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00011$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00012$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00013$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109629C00014$$|LOB|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_C0013577|NORMAL|BO_B_FI_SYMBOL|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00005$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00006$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00007$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00008$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00009$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00010$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00011$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00012$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00013$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109607C00014$$|LOB|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_C0013573|NORMAL|BO_B_FI_SUBCATEGORY|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00005$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00006$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00007$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00008$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00009$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00010$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00011$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00012$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00013$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109585C00014$$|LOB|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_C0013569|NORMAL|BO_B_FI_STYLE|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00005$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00006$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00007$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00008$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00009$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00010$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00011$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00012$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00013$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109563C00014$$|LOB|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_C0013565|NORMAL|BO_B_FI_STRUCTURALCAT|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00005$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00006$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00007$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00008$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00009$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00010$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00011$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00012$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00013$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109541C00014$$|LOB|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_C0013561|NORMAL|BO_B_FI_SHEET|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00005$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00006$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00007$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00008$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00009$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00010$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00011$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00012$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00013$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109519C00014$$|LOB|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_C0013557|NORMAL|BO_B_FI_SETINSTANCE|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00005$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00006$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00007$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00008$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00009$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00010$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00011$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00012$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00013$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109497C00014$$|LOB|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_C0013553|NORMAL|BO_B_FI_SETDEF|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00005$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00006$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00007$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00008$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00009$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00010$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00011$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00012$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00013$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109475C00014$$|LOB|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_C0013549|NORMAL|BO_B_FI_RATIONODE|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00005$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00006$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00007$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00008$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00009$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00010$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00011$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00012$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00013$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109453C00014$$|LOB|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_C0013545|NORMAL|BO_B_FI_KPIGROUP|VISIBLE|UNIQUE|VALID
SYS_IL0000109431C00005$$|LOB|BO_B_FI_KPIDEF|VISIBLE|UNIQUE|VALID
